Latitude,Longitude,DirectNormal,DifuseRadiation,FotoActive,GlobalHorizonta,PlanoInclinado,InsolacaoTotal,PreciptacaoTotal,TempMaxMedia,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,Altitude,Umidade,TempMinimaMedia,PressaoMedia
-8.7005,-39.749,5449,2072,5716,5711,2405,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-39.649,5334,2109,5671,5668,2382,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-39.549,5407,2098,5704,5702,2394,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-39.249,5525,2065,5767,5766,2429,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-39.149,5637,2036,5824,5823,2456,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-39.049,5831,1993,5911,5907,2491,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-38.949,5928,1976,5961,5954,2508,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-38.849,5820,2011,5904,5899,2482,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-38.749,5834,2013,5903,5901,2480,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-38.649,5792,2023,5876,5875,2471,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-38.549,5719,2040,5826,5826,2447,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-38.449,5531,2084,5725,5729,2399,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.7005,-38.349,5438,2097,5679,5684,2378,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.7005,-38.249,5427,2106,5680,5685,2372,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.7005,-38.149,5452,2105,5689,5692,2375,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.7005,-38.049,5497,2091,5713,5715,2388,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.7005,-37.949,5372,2106,5662,5669,2369,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.7005,-37.849,5378,2099,5657,5665,2371,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-37.749,5321,2095,5625,5634,2363,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-37.649,5365,2104,5654,5663,2374,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-37.549,5346,2119,5647,5653,2367,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-37.449,5384,2125,5663,5666,2366,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-37.349,5520,2070,5732,5738,2402,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-37.249,5314,2085,5642,5651,2371,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-37.149,5086,2123,5534,5545,2329,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-37.049,5025,2136,5509,5519,2321,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-36.949,4966,2161,5482,5492,2307,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-36.849,4947,2167,5468,5477,2297,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.7005,-36.749,5002,2166,5498,5506,2305,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-36.649,4844,2185,5472,5478,2301,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-36.549,4492,2240,5344,5348,2260,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-36.449,4370,2273,5303,5307,2250,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-36.349,4354,2279,5292,5295,2249,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-36.249,4293,2290,5241,5242,2231,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-36.149,4379,2278,5276,5278,2248,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-36.049,4258,2286,5224,5227,2232,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-35.949,4158,2278,5159,5162,2216,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-35.849,3972,2284,5076,5077,2196,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-35.749,4050,2282,5092,5093,2203,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-35.649,4179,2269,5118,5118,2224,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.7005,-35.549,4274,2256,5144,5145,2243,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.7005,-35.449,4373,2237,5173,5175,2260,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.7005,-35.349,4455,2228,5215,5215,2286,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.7005,-35.249,4529,2205,5274,5274,2323,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.7005,-35.149,4525,2187,5304,5302,2346,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.7005,-35.049,5231,1979,5597,5602,2484,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.6005,-41.249,5859,2024,5910,5883,2477,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.6005,-41.149,5813,2034,5891,5867,2470,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.6005,-41.049,5642,2057,5824,5802,2443,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.6005,-40.949,5572,2064,5797,5779,2432,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.6005,-40.849,5492,2072,5757,5741,2416,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.6005,-40.749,5414,2092,5720,5706,2402,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.6005,-40.649,5295,2119,5667,5654,2380,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.6005,-40.549,5287,2112,5646,5633,2369,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.6005,-40.449,5317,2108,5664,5652,2376,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.6005,-40.349,5347,2105,5678,5668,2383,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.6005,-40.249,5339,2105,5679,5669,2383,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.6005,-40.149,5288,2110,5647,5639,2371,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.6005,-40.049,5208,2119,5599,5593,2353,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.6005,-39.949,5241,2119,5626,5621,2361,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-39.849,5323,2100,5661,5657,2379,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-39.749,5417,2080,5701,5698,2398,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-39.649,5534,2062,5759,5755,2424,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-39.549,5510,2070,5755,5753,2422,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-39.449,5477,2083,5744,5742,2416,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-39.349,5622,2053,5807,5803,2445,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-39.249,5672,2036,5824,5821,2455,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-39.149,5676,2035,5815,5812,2449,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-39.049,5710,2031,5839,5837,2455,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-38.949,5705,2040,5835,5833,2448,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-38.849,5677,2052,5807,5807,2434,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-38.749,5639,2060,5788,5789,2427,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-38.649,5597,2063,5762,5765,2420,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-38.549,5525,2079,5730,5734,2400,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.6005,-38.449,5488,2092,5716,5721,2391,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.6005,-38.349,5483,2094,5715,5719,2388,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.6005,-38.249,5481,2098,5709,5712,2385,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.6005,-38.149,5487,2100,5706,5709,2378,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.6005,-38.049,5550,2097,5741,5743,2387,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.6005,-37.949,5561,2093,5754,5756,2395,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.6005,-37.849,5493,2099,5724,5728,2388,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-37.749,5461,2097,5699,5705,2385,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-37.649,5461,2089,5699,5704,2389,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-37.549,5377,2111,5663,5667,2369,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-37.449,5353,2125,5650,5654,2358,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-37.349,5421,2116,5688,5691,2373,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-37.249,5401,2110,5695,5699,2381,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-37.149,5274,2105,5643,5650,2370,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-37.049,5099,2117,5549,5558,2335,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-36.949,5053,2137,5525,5535,2322,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-36.849,4995,2156,5499,5508,2306,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.6005,-36.749,4843,2187,5453,5464,2292,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-36.649,4689,2208,5412,5420,2282,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-36.549,4464,2240,5322,5327,2251,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-36.449,4410,2269,5310,5312,2251,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-36.349,4388,2278,5289,5290,2246,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-36.249,4349,2268,5256,5257,2241,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-36.149,4329,2262,5232,5235,2234,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-36.049,4408,2241,5265,5270,2253,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-35.949,4442,2230,5279,5283,2268,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-35.849,4416,2215,5252,5256,2274,171.33023255813953,77.94729064039409,26.342124846153844,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356587,922.6833972525774
-8.6005,-35.749,4228,2238,5159,5163,2242,231.36534653465344,50.88725490196079,29.93698285714286,3.9084355147058822,7.068169019607843,418.32,75.76903845833334,20.22318031034483,966.8524341617646
-8.6005,-35.649,3904,2288,5000,5005,2172,231.36534653465344,50.88725490196079,29.93698285714286,3.9084355147058822,7.068169019607843,418.32,75.76903845833334,20.22318031034483,966.8524341617646
-8.6005,-35.549,4006,2296,5042,5045,2194,231.36534653465344,50.88725490196079,29.93698285714286,3.9084355147058822,7.068169019607843,418.32,75.76903845833334,20.22318031034483,966.8524341617646
-8.6005,-35.449,4145,2281,5090,5093,2220,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.6005,-35.349,4402,2240,5199,5201,2276,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.6005,-35.249,4497,2207,5243,5243,2307,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.6005,-35.149,4539,2186,5279,5277,2331,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.6005,-35.049,4910,2077,5473,5476,2425,205.92745098039214,191.3235294117647,29.671458735294117,2.2907344215686276,4.943708823529412,10.0,77.47624105392156,22.381806544117648,1013.0253385714285
-8.5005,-41.149,5816,2041,5894,5869,2469,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.5005,-41.049,5734,2051,5868,5845,2458,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.5005,-40.949,5659,2053,5839,5818,2446,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.5005,-40.849,5496,2068,5762,5745,2421,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.5005,-40.749,5409,2088,5725,5710,2404,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237623,970.8785758480392
-8.5005,-40.649,5327,2103,5678,5664,2384,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.5005,-40.549,5318,2108,5666,5653,2379,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.5005,-40.449,5316,2105,5666,5655,2380,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.5005,-40.349,5330,2107,5675,5665,2385,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.5005,-40.249,5305,2104,5661,5651,2380,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.5005,-40.149,5232,2123,5622,5613,2359,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.5005,-40.049,5181,2132,5595,5589,2348,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.5005,-39.949,5212,2126,5619,5614,2360,227.67948717948718,52.5391959798995,31.902624606060613,2.9152615707070706,5.974520404040403,459.2799999999998,61.57858260818714,21.455680045454546,961.0406348686868
-8.5005,-39.849,5327,2102,5675,5671,2384,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-39.749,5397,2084,5704,5702,2397,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-39.649,5461,2081,5731,5728,2412,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-39.549,5498,2068,5743,5741,2418,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-39.449,5603,2038,5797,5794,2443,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-39.349,5578,2049,5782,5779,2436,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-39.249,5500,2072,5738,5737,2416,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-39.149,5558,2071,5761,5759,2419,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-39.049,5585,2071,5770,5769,2420,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-38.949,5553,2079,5752,5752,2408,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-38.849,5574,2073,5756,5758,2409,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-38.749,5431,2091,5687,5690,2384,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-38.649,5349,2100,5647,5654,2368,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-38.549,5479,2082,5714,5718,2394,245.61591397849466,43.80103626943006,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.2926065966851,22.33311053475936,973.9977232994653
-8.5005,-38.449,5449,2102,5701,5704,2382,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.5005,-38.349,5492,2099,5714,5715,2385,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.5005,-38.249,5477,2097,5701,5704,2380,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.5005,-38.149,5485,2094,5706,5710,2380,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.5005,-38.049,5488,2092,5713,5718,2383,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.5005,-37.949,5490,2102,5718,5722,2382,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.5005,-37.849,5549,2093,5748,5751,2395,235.93769633507856,91.671,26.788973416243653,3.512386519736842,7.188448717948718,1105.0,71.14223600000001,16.974912532994924,897.3142078865247
-8.5005,-37.749,5618,2064,5777,5781,2417,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.5005,-37.649,5503,2087,5733,5735,2398,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
-8.5005,-37.549,5413,2107,5686,5688,2374,237.22620320855617,56.04715025906736,29.51119107291667,3.720392776595744,7.025531157894737,680.6999999999999,76.99311193406594,18.40727882198953,938.2015217499999
