Latitude,Longitude,DirectNormal,DifuseRadiation,FotoActive,GlobalHorizonta,PlanoInclinado,InsolacaoTotal,PreciptacaoTotal,TempMaxMedia,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,Altitude,Umidade,TempMinimaMedia,PressaoMedia,Em_SARAH,Hm_SARAH,SDm_SARAH,Em_NSRDB,Hm_NSRDB,SDm_NSRDM
-8.3005,-39.049,5454,2102,5710,5707,2386,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,181,3.69,139.0,184,4.84
-8.3005,-38.949,5517,2094,5739,5736,2393,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,4.17,140.0,185,3.93
-8.3005,-38.849000000000004,5494,2097,5732,5731,2391,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,180,3.93,141.0,186,3.9
-8.3005,-38.749,5498,2092,5744,5745,2397,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,180,3.91,138.0,182,5.08
-8.3005,-38.649,5471,2097,5721,5722,2390,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,136.0,180,3.72,140.0,184,5.0
-8.3005,-38.549,5556,2070,5748,5750,2404,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,138.0,182,3.4,141.0,186,4.74
-8.3005,-38.449,5560,2073,5761,5762,2405,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,181,3.42,141.0,186,4.04
-8.3005,-38.349000000000004,5564,2082,5758,5759,2400,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,136.0,180,3.71,141.0,186,4.52
-8.3005,-38.249,5560,2089,5751,5752,2395,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,138.0,182,3.87,141.0,186,4.89
-8.3005,-38.149,5576,2080,5760,5762,2401,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,138.0,182,3.7,141.0,186,4.82
-8.3005,-38.049,5546,2079,5748,5752,2398,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,139.0,184,3.61,142.0,188,4.4
-8.3005,-37.949,5585,2075,5765,5768,2403,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,139.0,184,3.75,141.0,185,4.74
-8.3005,-37.849000000000004,5581,2080,5770,5773,2405,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,139.0,183,3.62,141.0,186,3.33
-8.3005,-37.749,5604,2080,5781,5783,2410,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,139.0,183,3.42,141.0,186,4.4
-8.3005,-37.649,5519,2082,5734,5737,2392,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,181,3.73,141.0,185,4.01
-8.3005,-37.549,5491,2084,5719,5722,2385,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,180,3.9,140.0,184,2.59
-8.3005,-37.449,5496,2084,5730,5732,2384,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,3.97,138.0,182,2.99
-8.3005,-37.349000000000004,5484,2087,5728,5729,2384,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,3.89,140.0,185,3.29
-8.3005,-37.249,5463,2095,5723,5723,2380,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,181,4.38,141.0,186,3.28
-8.3005,-37.149,5382,2115,5689,5688,2364,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,181,4.47,140.0,185,3.39
-8.3005,-37.049,5297,2128,5647,5648,2352,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,180,4.85,139.0,184,3.35
-8.3005,-36.949,5257,2128,5640,5641,2355,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,135.0,178,5.25,140.0,185,3.79
-8.3005,-36.849000000000004,5200,2127,5621,5623,2352,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,131.0,172,6.53,139.0,183,3.71
-8.3005,-36.749,5032,2134,5560,5567,2335,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,130.0,172,6.37,139.0,183,3.75
-8.3005,-36.649,4682,2177,5410,5417,2283,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,132.0,174,5.61,137.0,181,3.27
-8.3005,-36.549,4606,2197,5374,5380,2270,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,131.0,172,5.73,136.0,179,3.38
-8.3005,-36.449,4484,2209,5318,5326,2253,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,132.0,174,5.18,134.0,177,3.82
-8.3005,-36.349000000000004,4274,2253,5223,5229,2217,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,133.0,175,4.62,128.0,169,3.63
-8.3005,-36.249,4373,2267,5268,5267,2237,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,133.0,175,4.89,130.0,172,3.57
-8.3005,-36.149,4374,2268,5264,5263,2236,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,134.0,177,4.48,132.0,175,3.29
-8.3005,-36.049,4426,2254,5279,5279,2247,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,125.0,165,7.25,131.0,173,3.63
-8.3005,-35.949,4359,2268,5257,5255,2247,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,129.0,171,6.1,132.0,175,2.55
-8.3005,-35.849000000000004,4273,2285,5216,5216,2230,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,130.0,172,5.22,132.0,174,3.21
-8.3005,-35.749,4254,2284,5210,5212,2234,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,128.0,169,5.66,135.0,178,4.1
-8.3005,-35.649,4256,2284,5211,5212,2238,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,125.0,164,6.5,132.0,174,3.38
-8.3005,-35.549,4031,2304,5114,5116,2208,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,124.0,164,6.03,124.0,164,3.64
-8.3005,-35.449,3880,2323,5044,5045,2186,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,126.0,167,5.38,126.0,166,4.28
-8.3005,-35.349000000000004,3850,2332,5002,5002,2182,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,131.0,173,4.15,124.0,164,3.55
-8.3005,-35.249,4130,2291,5095,5095,2229,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,133.0,176,3.58,127.0,168,3.11
-8.3005,-35.149,4357,2250,5187,5186,2274,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,132.0,174,3.6,128.0,169,3.02
-8.3005,-35.049,4430,2232,5256,5252,2312,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,140.0,185,2.33,130.0,172,3.36
-8.3005,-34.949,4977,2076,5511,5507,2432,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,143.0,187,2.73,138.0,182,3.4
-8.2005,-40.749,5716,2058,5854,5834,2452,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,135.0,178,5.37,141.0,186,3.52
-8.2005,-40.649,5564,2073,5789,5771,2427,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,175,5.57,141.0,186,3.56
-8.2005,-40.549,5263,2124,5669,5657,2379,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,175,5.45,137.0,180,3.52
-8.2005,-40.449,5174,2137,5618,5607,2357,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,132.0,174,5.51,136.0,180,3.88
-8.2005,-40.349000000000004,5158,2139,5601,5591,2351,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,132.0,175,5.65,135.0,178,3.51
-8.2005,-40.249,5118,2139,5578,5570,2345,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,176,5.36,136.0,179,3.88
-8.2005,-40.149,5154,2129,5594,5589,2354,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,176,5.4,136.0,179,4.19
-8.2005,-40.049,5226,2117,5633,5630,2369,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,177,5.64,137.0,180,4.0
-8.2005,-39.949,5317,2097,5676,5672,2388,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,176,4.61,138.0,182,3.81
-8.2005,-39.849000000000004,5203,2125,5614,5611,2360,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,132.0,174,4.61,135.0,178,5.27
-8.2005,-39.749,5203,2123,5616,5614,2359,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,175,4.47,137.0,181,4.76
-8.2005,-39.649,5283,2120,5656,5654,2372,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,133.0,176,4.17,138.0,182,4.93
-8.2005,-39.549,5319,2119,5674,5672,2375,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,4.03,137.0,181,4.61
-8.2005,-39.449,5419,2100,5713,5711,2393,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,4.09,140.0,184,4.64
-8.2005,-39.349000000000004,5450,2097,5725,5723,2397,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,4.25,138.0,182,4.99
-8.2005,-39.249,5436,2111,5716,5712,2388,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,3.98,139.0,183,4.57
-8.2005,-39.149,5431,2115,5712,5707,2384,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,3.98,138.0,182,4.71
-8.2005,-39.049,5435,2118,5704,5697,2375,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,4.12,137.0,181,3.12
-8.2005,-38.949,5501,2110,5736,5732,2382,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,136.0,180,3.97,139.0,184,3.39
-8.2005,-38.849000000000004,5586,2090,5782,5780,2402,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,140.0,184,3.58,144.0,189,4.72
-8.2005,-38.749,5607,2081,5800,5797,2415,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,136.0,179,4.07,141.0,186,4.67
-8.2005,-38.649,5613,2070,5792,5790,2417,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,181,3.37,143.0,188,4.49
-8.2005,-38.549,5566,2077,5769,5770,2411,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,181,3.36,142.0,187,2.87
-8.2005,-38.449,5506,2095,5744,5745,2396,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,138.0,181,3.43,142.0,187,3.91
-8.2005,-38.349000000000004,5578,2078,5763,5764,2403,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,138.0,182,3.32,141.0,186,4.56
-8.2005,-38.249,5560,2093,5759,5759,2396,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,180,4.13,143.0,188,4.15
-8.2005,-38.149,5543,2105,5763,5764,2394,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,181,3.92,143.0,188,2.99
-8.2005,-38.049,5508,2100,5744,5746,2393,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,138.0,183,3.74,141.0,185,3.76
-8.2005,-37.949,5632,2071,5792,5795,2406,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,138.0,182,3.85,141.0,186,4.25
-8.2005,-37.849000000000004,5634,2077,5799,5802,2408,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,139.0,183,3.36,144.0,189,3.89
-8.2005,-37.749,5622,2073,5789,5792,2408,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,138.0,182,3.88,144.0,189,3.95
-8.2005,-37.649,5566,2070,5755,5758,2395,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,181,3.8,142.0,188,4.33
-8.2005,-37.549,5551,2067,5748,5750,2395,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,3.71,140.0,185,2.39
-8.2005,-37.449,5525,2077,5742,5743,2390,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,4.21,138.0,182,2.69
-8.2005,-37.349000000000004,5455,2099,5715,5715,2378,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,4.33,138.0,182,2.81
-8.2005,-37.249,5409,2110,5698,5698,2371,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,181,4.35,139.0,183,2.78
-8.2005,-37.149,5342,2124,5665,5667,2352,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,136.0,180,4.82,137.0,181,2.68
-8.2005,-37.049,5334,2119,5662,5664,2358,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,4.66,139.0,183,2.75
-8.2005,-36.949,5312,2121,5656,5655,2356,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,180,5.16,138.0,182,3.06
-8.2005,-36.849000000000004,5345,2117,5680,5678,2367,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,180,4.62,139.0,183,3.81
-8.2005,-36.749,5283,2104,5668,5671,2370,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,133.0,175,5.2,144.0,190,3.76
-8.2005,-36.649,4849,2158,5486,5492,2308,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,134.0,177,4.75,138.0,181,3.84
-8.2005,-36.549,4654,2211,5392,5397,2267,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,131.0,172,6.03,135.0,178,3.85
-8.2005,-36.449,4746,2200,5446,5449,2291,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,126.0,166,7.13,138.0,182,3.32
-8.2005,-36.349000000000004,4424,2229,5298,5299,2246,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,129.0,170,5.93,131.0,173,2.57
-8.2005,-36.249,4381,2274,5275,5273,2233,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,130.0,172,5.32,128.0,170,3.53
-8.2005,-36.149,4454,2264,5306,5303,2247,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,130.0,172,5.59,133.0,176,3.12
-8.2005,-36.049,4364,2279,5265,5260,2238,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,131.0,174,5.19,132.0,174,2.84
-8.2005,-35.949,4330,2290,5243,5239,2235,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,127.0,168,6.45,134.0,176,3.0
-8.2005,-35.849000000000004,4251,2289,5195,5191,2218,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,133.0,176,4.55,129.0,170,3.09
-8.2005,-35.749,4177,2296,5161,5161,2208,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,131.0,173,4.65,129.0,171,3.93
-8.2005,-35.649,4284,2292,5204,5198,2228,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,132.0,174,4.26,128.0,169,3.39
-8.2005,-35.549,4373,2274,5248,5242,2256,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,130.0,172,4.08,130.0,172,3.14
-8.2005,-35.449,4364,2271,5252,5247,2267,231.36534653465344,50.887254901960794,29.93698285714286,3.908435514705882,7.0681690196078435,418.32,75.76903845833334,20.223180310344826,966.8524341617647,128.0,169,4.71,134.0,177,2.71
-8.2005,-35.349000000000004,4178,2299,5161,5159,2241,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,128.0,170,4.6,132.0,174,2.79
-8.2005,-35.249,4172,2298,5139,5136,2243,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,132.0,174,3.55,130.0,172,2.96
-8.2005,-35.149,4139,2301,5100,5096,2233,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,133.0,175,3.63,128.0,169,3.39
-8.2005,-35.049,4497,2225,5276,5274,2316,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,141.0,185,2.46,130.0,172,3.52
-8.2005,-34.949,4812,2132,5449,5445,2399,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,142.0,187,2.67,141.0,185,2.9
-8.1005,-40.649,5580,2067,5792,5776,2430,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,175,5.3,139.0,184,3.43
-8.1005,-40.549,5262,2110,5671,5659,2381,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,132.0,174,5.47,135.0,178,3.69
-8.1005,-40.449,5120,2128,5593,5585,2351,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,132.0,174,5.47,136.0,180,3.55
-8.1005,-40.349000000000004,5167,2122,5604,5596,2356,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,132.0,174,5.76,136.0,179,3.48
-8.1005,-40.249,5267,2112,5652,5647,2377,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,132.0,174,5.95,136.0,179,3.63
-8.1005,-40.149,5262,2112,5647,5643,2377,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,177,5.19,136.0,179,3.74
-8.1005,-40.049,5260,2107,5643,5639,2376,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,177,5.22,136.0,180,3.68
-8.1005,-39.949,5181,2116,5605,5600,2357,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,132.0,174,4.71,136.0,179,3.5
-8.1005,-39.849000000000004,5181,2127,5601,5598,2352,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,132.0,174,4.57,135.0,178,4.37
-8.1005,-39.749,5243,2120,5631,5627,2364,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,176,4.09,136.0,179,4.61
-8.1005,-39.649,5326,2109,5669,5667,2378,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,136.0,179,4.02,137.0,181,3.3
-8.1005,-39.549,5388,2106,5706,5704,2388,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,4.34,138.0,182,3.85
-8.1005,-39.449,5465,2089,5729,5726,2398,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,4.31,139.0,184,4.53
-8.1005,-39.349000000000004,5405,2106,5704,5701,2389,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,136.0,179,4.03,139.0,183,4.48
-8.1005,-39.249,5406,2114,5712,5707,2389,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,4.13,139.0,183,4.61
-8.1005,-39.149,5411,2114,5708,5704,2380,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,3.89,137.0,181,3.56
-8.1005,-39.049,5424,2114,5706,5702,2376,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,3.95,138.0,182,4.59
-8.1005,-38.949,5512,2107,5750,5747,2389,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,181,3.66,141.0,186,4.6
