ID;UF;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
37513;Pernambuco;-38.0490;-9.1005;4939;5950;5133;5287;4752;3873;3327;3451;4173;5278;5550;6363;6133
37514;Pernambuco;-37.9490;-9.1005;5070;6009;5292;5488;4907;3924;3433;3558;4346;5303;5709;6624;6252
37520;Pernambuco;-37.3490;-9.1005;5045;5929;5280;5575;4867;3821;3470;3715;4316;5220;5711;6423;6217
37521;Pernambuco;-37.2490;-9.1005;5009;5917;5243;5561;4842;3861;3421;3672;4189;5119;5670;6404;6210
37522;Pernambuco;-37.1490;-9.1005;4962;5842;5159;5489;4768;3815;3393;3601;4219;5232;5568;6334;6122
37523;Pernambuco;-37.0490;-9.1005;4907;5718;5061;5459;4816;3691;3277;3321;4046;5200;5594;6459;6239
37524;Pernambuco;-36.9490;-9.1005;4882;5632;4971;5389;4845;3787;3383;3447;4120;5069;5364;6397;6179
37525;Pernambuco;-36.8490;-9.1005;4831;5697;4959;5288;4763;3752;3300;3321;4055;4997;5346;6337;6155
37526;Pernambuco;-36.7490;-9.1005;4769;5523;4955;5170;4687;3537;3238;3287;3951;4997;5362;6401;6122
37527;Pernambuco;-36.6490;-9.1005;4749;5517;4922;5210;4687;3529;3284;3313;3932;4908;5246;6328;6107
37528;Pernambuco;-36.5490;-9.1005;4443;5271;4601;4908;4487;3348;2909;2984;3465;4557;4910;6033;5847
37529;Pernambuco;-36.4490;-9.1005;4465;5374;4669;5036;4538;3446;2979;2958;3566;4543;4791;5850;5825
37530;Pernambuco;-36.3490;-9.1005;4395;5336;4629;5073;4545;3440;2894;2855;3531;4404;4628;5705;5691
37531;Pernambuco;-36.2490;-9.1005;4210;4981;4547;4843;4386;3335;2763;2863;3327;4163;4390;5491;5429
37532;Pernambuco;-36.1490;-9.1005;4201;4885;4500;4693;4336;3375;2866;2910;3475;4260;4417;5416;5280
37864;Pernambuco;-40.8490;-9.0005;5630;5895;4949;5033;4669;4895;5048;5507;6354;6731;6254;6386;5833
37865;Pernambuco;-40.7490;-9.0005;5577;5856;4912;5023;4641;4841;4951;5395;6212;6668;6222;6332;5871
37866;Pernambuco;-40.6490;-9.0005;5537;5825;4898;5086;4648;4721;4847;5257;6064;6667;6183;6354;5888
37867;Pernambuco;-40.5490;-9.0005;5482;5698;4894;5117;4691;4708;4685;5110;6049;6653;6163;6251;5762
37868;Pernambuco;-40.4490;-9.0005;5438;5648;4931;5136;4677;4687;4623;5005;5946;6578;6106;6219;5702
37869;Pernambuco;-40.3490;-9.0005;5466;5665;5028;5176;4705;4675;4659;5003;5946;6573;6062;6273;5823
37870;Pernambuco;-40.2490;-9.0005;5419;5735;4967;5234;4743;4654;4634;4942;5867;6445;5912;6144;5751
37871;Pernambuco;-40.1490;-9.0005;5363;5708;4909;5173;4692;4580;4524;4778;5775;6416;5908;6086;5804
37872;Pernambuco;-40.0490;-9.0005;5319;5711;4922;5191;4627;4520;4420;4688;5657;6222;5854;6051;5963
37873;Pernambuco;-39.9490;-9.0005;5323;5824;4985;5260;4766;4508;4446;4673;5548;6203;5850;5996;5806
